client_id,first_name,last_name,date_of_birth,region_id,city_id,street_id,houseNr_id,clientType_id,discount
98,Iwo,Kêdziorek,1985-11-06,2,2,98,98,1,20
99,Franciszek,Ptok,1997-04-08,3,3,99,99,1,45
100,Krystyna,Kubanek,1985-12-03,4,4,100,100,1,20
101,Kaja,Lenda,1981-02-25,5,5,101,101,1,45
102,Kornel,Kliber,1961-10-18,6,6,102,102,1,5
103,Iwo,PrzewoŸna,1989-08-21,7,7,103,103,1,5
104,pani,Sandra,1982-12-23,8,8,104,104,1,45
105,Igor,Gros,1964-07-01,9,9,105,105,1,20
106,Justyna,Ziarno,1959-08-16,10,10,106,106,1,30
107,pan,Dawid,1999-08-24,11,11,107,107,1,0
108,Mariusz,Szkatu³a,1986-02-17,12,12,108,108,1,35
109,Miko³aj,Postawa,1987-02-01,13,13,109,109,1,45
110,Sandra,Brach,1973-08-24,14,14,110,110,1,40
111,Jerzy,Gawliczek,1996-07-25,15,15,111,111,1,20
112,Damian,Gumienna,1972-12-10,0,0,112,112,1,20
113,pani,Krystyna,1959-06-30,1,1,113,113,1,45
114,Monika,Ernst,1992-08-10,2,2,114,114,1,30
115,Gabriel,Olszyna,1963-12-05,3,3,115,115,1,5
116,Sebastian,Jasnoch,2000-10-24,4,4,116,116,1,0
117,pani,Lidia,1967-07-17,5,5,117,117,1,45
118,Olgierd,Wicha,1982-06-24,6,6,118,118,1,10
119,pan,Mi³osz,1996-11-18,7,7,119,119,1,35
120,pani,Kaja,1986-03-24,8,8,120,120,1,45
121,Ada,Ga³êza,1985-03-24,9,9,121,121,1,15
122,Jakub,Moryc,1960-03-24,10,10,122,122,1,5
123,pani,Dorota,1984-09-13,11,11,123,123,1,15
124,Kornel,Rodzeñ,1979-04-14,12,12,124,124,1,15
125,Klara,Skomra,1968-06-25,13,13,125,125,1,10
126,Gustaw,Jaszczur,1971-04-07,14,14,126,126,1,20
127,Dominik,Rudowicz,1968-10-31,15,15,127,127,1,20
128,pan,Tymoteusz,1983-09-16,0,0,128,128,1,45
129,Borys,Gmurczyk,1984-08-24,1,1,129,129,1,15
130,Sonia,Friedrich,1965-05-06,2,2,130,130,1,0
131,Kaja,Bona,1991-05-12,3,3,131,131,1,25
132,Witold,Siemieñczuk,1968-06-28,4,4,132,132,1,45
133,pan,Patryk,1965-05-24,5,5,133,133,1,20
134,pan,Mateusz,1972-01-14,6,6,134,134,1,0
135,Karol,Bylina,1997-12-07,7,7,135,135,1,0
136,Karol,Linkiewicz,1961-01-11,8,8,136,136,1,25
137,pan,Adrian,1970-06-29,9,9,137,137,1,30
138,Anna,Maria,1967-03-08,10,10,138,138,1,40
139,pan,Eryk,1969-09-06,11,11,139,139,1,35
140,Kalina,Kutera,1993-08-28,12,12,140,140,1,35
141,Ada,Bart³omiejczyk,1990-07-01,13,13,141,141,1,30
142,Grzegorz,Bosek,1985-12-18,14,14,142,142,1,35
143,Nikodem,Maras,1959-11-09,15,15,143,143,1,10
144,Anita,Smyl,1968-10-15,0,0,144,144,1,0
145,pani,Inga,1977-12-29,1,1,145,145,1,40
146,Apolonia,Czosnyka,1996-01-24,2,2,146,146,1,15
147,Blanka,Cader,1957-01-08,3,3,147,147,1,35
148,Julian,Korzonek,1978-12-29,4,4,148,148,1,45
149,Eliza,Mikosz,1963-01-22,5,5,149,149,1,5
150,Mi³osz,Bernatowicz,2001-01-20,6,6,150,150,1,25
151,pani,Eliza,2001-08-11,7,7,151,151,1,20
152,Eliza,Zêbik,1983-09-28,8,8,152,152,1,35
153,pan,Alex,1988-07-15,9,9,153,153,1,5
154,Blanka,Kurtyka,2001-05-23,10,10,154,154,1,45
155,Wiktor,Olchawa,1999-01-24,11,11,155,155,1,35
156,Nela,Widuch,1991-08-03,12,12,156,156,1,30
157,Maksymilian,Seta,1982-08-21,13,13,157,157,1,0
158,pan,Rados³aw,1991-01-31,14,14,158,158,1,20
159,Roksana,Wosiak,2003-04-08,15,15,159,159,1,15
160,pan,Tobiasz,1972-12-15,0,0,160,160,1,20
161,Tadeusz,Grabara,2003-01-05,1,1,161,161,1,5
162,Jeremi,Duszkiewicz,1959-02-23,2,2,162,162,1,40
163,Ignacy,Dzia³ak,1976-01-16,3,3,163,163,1,0
164,Adrian,Leonowicz,1999-08-31,4,4,164,164,1,25
165,Aniela,Szemraj,2001-08-11,5,5,165,165,1,10
166,Anna,Maria,1992-06-10,6,6,166,166,1,25
167,Adrian,Stojak,2003-08-16,7,7,167,167,1,30
168,Inga,Wojtach,1982-03-09,8,8,168,168,1,20
169,Rafa³,Ostasz,1983-07-05,9,9,169,169,1,35
170,pani,Malwina,1989-11-09,10,10,170,170,1,35
171,Przemys³aw,Filiks,1991-02-05,11,11,171,171,1,20
172,Patryk,Nyk,1999-04-09,12,12,172,172,1,35
173,Rozalia,Ostafin,1961-01-05,13,13,173,173,1,10
174,Blanka,Sereda,1984-04-02,14,14,174,174,1,30
175,Oskar,Meissner,1972-07-16,15,15,175,175,1,25
176,Piotr,Kunysz,2003-04-16,0,0,176,176,1,25
177,Ksawery,Fedyk,1975-07-31,1,1,177,177,1,15
178,Sara,Ochal,1998-09-23,2,2,178,178,1,5
179,Ernest,S³oñ,1999-11-20,3,3,179,179,1,15
180,Bruno,Wereda,1972-08-04,4,4,180,180,1,30
181,Daniel,Gamoñ,1999-09-10,5,5,181,181,1,40
182,Marianna,Mostek,1992-03-11,6,6,182,182,1,25
183,Piotr,Piekara,1977-02-06,7,7,183,183,1,15
184,Olaf,Rucha³a,1980-07-01,8,8,184,184,1,45
185,Jêdrzej,Linek,1994-11-05,9,9,185,185,1,0
186,Julian,Frymus,1987-12-23,10,10,186,186,1,10
187,pani,Kamila,1965-03-04,11,11,187,187,1,5
188,pani,Ró¿a,1990-07-16,12,12,188,188,1,25
189,Marcin,Szczepan,1994-12-23,13,13,189,189,1,0
190,Miko³aj,Kononowicz,2003-10-10,14,14,190,190,1,0
191,Patryk,Pikor,1997-08-15,15,15,191,191,1,15
192,pani,Malwina,1964-09-17,0,0,192,192,1,25
193,Sara,Brojek,1994-12-11,1,1,193,193,1,15
194,pani,Kaja,1960-06-03,2,2,194,194,1,25
195,pani,Marika,1966-07-22,3,3,195,195,1,15
196,pani,Ewelina,1996-04-04,4,4,196,196,1,40
197,Damian,Kurz,1980-02-02,5,5,197,197,1,15
198,Julianna,Franik,1983-11-19,6,6,198,198,1,0
199,pan,Stanis³aw,1985-07-26,7,7,199,199,1,10
200,pan,Nikodem,1999-11-06,8,8,200,200,1,45
201,Marcel,Engler,1995-08-20,9,9,201,201,1,5
202,Anita,Tu³acz,1990-09-11,10,10,202,202,1,10
203,Dagmara,Leszczak,1966-12-15,11,11,203,203,1,10
204,Julita,Opoka,1983-01-26,12,12,204,204,1,20
205,Krystyna,Bors,1976-04-26,13,13,205,205,1,35
206,pani,Agnieszka,1983-08-18,14,14,206,206,1,35
207,Miko³aj,Chojna,1960-02-02,15,15,207,207,1,25
208,Agnieszka,Marchlewicz,1961-09-30,0,0,208,208,1,40
209,Norbert,Igras,2001-10-16,1,1,209,209,1,40
210,Oliwier,Trzpil,1983-09-26,2,2,210,210,1,25
211,pan,Wojciech,1962-04-15,3,3,211,211,1,15
212,Franciszek,Grygo,1969-04-23,4,4,212,212,1,45
213,Anastazja,Frelek,1967-08-01,5,5,213,213,1,0
214,Gabriel,G¹szczak,1999-11-10,6,6,214,214,1,35
215,Eryk,Bartkowicz,1964-11-11,7,7,215,215,1,25
216,Alex,Ciê¿ka,1976-01-01,8,8,216,216,1,0
217,Nicole,Kobos,1994-10-20,9,9,217,217,1,30
218,Tobiasz,Mendyka,1964-02-18,10,10,218,218,1,15
219,Franciszek,Lisik,1973-12-20,11,11,219,219,1,15
220,Klara,Macio³,1967-05-28,12,12,220,220,1,25
221,pani,Aurelia,1959-08-12,13,13,221,221,1,5
222,Kazimierz,Gierach,2004-07-06,14,14,222,222,1,10
223,Mariusz,Zadora,1964-02-01,15,15,223,223,1,10
224,pan,Mi³osz,1995-07-01,0,0,224,224,1,45
225,pani,Kamila,1971-06-02,1,1,225,225,1,10
226,Blanka,Kolonko,1983-09-22,2,2,226,226,1,25
227,Gustaw,£ukasiuk,1993-06-11,3,3,227,227,1,20
228,Eryk,Szalast,1960-04-09,4,4,228,228,1,20
229,Jacek,Majdak,1987-03-26,5,5,229,229,1,30
230,pani,Dagmara,1997-12-23,6,6,230,230,1,10
231,Rozalia,Wo³odŸko,1998-07-30,7,7,231,231,1,0
232,Pawe³,Tylka,1957-04-09,8,8,232,232,1,40
233,Daniel,Glica,1992-10-11,9,9,233,233,1,40
234,Maks,Skrobek,1962-12-20,10,10,234,234,1,45
235,pan,Dawid,1957-03-03,11,11,235,235,1,30
236,Monika,Nowotka,1986-05-24,12,12,236,236,1,25
237,Olgierd,Franiak,1976-03-22,13,13,237,237,1,30
238,Tomasz,Godzisz,1967-06-10,14,14,238,238,1,10
239,pani,Apolonia,1982-10-26,15,15,239,239,1,5
240,Emil,Wilkos,1991-05-29,0,0,240,240,1,10
241,pan,Mieszko,2002-12-16,1,1,241,241,1,35
242,Kacper,Senator,1984-02-12,2,2,242,242,1,45
243,Kamil,Sto¿ek,1986-04-19,3,3,243,243,1,45
244,Julianna,Uliasz,1985-08-17,4,4,244,244,1,30
245,Eryk,Sowa³a,1992-03-05,5,5,245,245,1,45
246,Ewelina,Spychaj,1987-12-15,6,6,246,246,1,20
247,pani,Karina,1996-10-20,7,7,247,247,1,0
248,Nela,Wilkos,1975-03-26,8,8,248,248,1,0
249,Nikodem,Latko,1975-02-23,9,9,249,249,1,25
250,pan,Marcin,1983-06-28,10,10,250,250,1,0
251,Dagmara,B³a¿ejak,2001-07-29,11,11,251,251,1,5
252,Konrad,Sadura,1965-11-27,12,12,252,252,1,40
253,Rafa³,Glanc,1966-07-07,13,13,253,253,1,15
254,Gabriel,Wa³aszek,1969-11-29,14,14,254,254,1,30
255,Marianna,Troæ,1995-01-28,15,15,255,255,1,45
256,pan,Aleks,2002-05-20,0,0,256,256,1,35
257,£ukasz,Sip,1998-06-14,1,1,257,257,1,5
258,pani,Anna,1979-03-05,2,2,258,258,1,10
259,Bruno,Niksa,1995-10-02,3,3,259,259,1,0
260,Dorota,Budner,1995-05-03,4,4,260,260,1,35
261,pan,Adam,1992-05-09,5,5,261,261,1,40
262,Olgierd,Hajda,2002-07-01,6,6,262,262,1,20
263,Mateusz,Strójw¹s,1983-01-31,7,7,263,263,1,15
264,pani,Angelika,1966-02-05,8,8,264,264,1,5
265,Malwina,Cogiel,1980-08-31,9,9,265,265,1,5
266,Monika,Kenig,1968-07-04,10,10,266,266,1,30
267,pani,Roksana,1972-04-20,11,11,267,267,1,15
268,pani,Nicole,1980-06-11,12,12,268,268,1,15
269,Albert,Wyrwa³,1996-01-04,13,13,269,269,1,5
270,Wojciech,Pietrasz,1980-12-17,14,14,270,270,1,15
271,Sylwia,Chojna,1967-01-07,15,15,271,271,1,45
272,Fryderyk,Wardza³a,1976-01-27,0,0,272,272,1,10
273,Jan,Witkowicz,1959-07-16,1,1,273,273,1,35
274,Stefan,Ocha³,1981-03-07,2,2,274,274,1,35
275,Dawid,Warmuz,1991-04-04,3,3,275,275,1,20
276,B³a¿ej,¯ach,1969-11-13,4,4,276,276,1,10
277,pan,Kajetan,1975-10-11,5,5,277,277,1,20
278,Angelika,Sendor,1980-07-09,6,6,278,278,1,20
279,pan,Marcin,1999-03-01,7,7,279,279,1,10
280,pan,Maurycy,1987-10-25,8,8,280,280,1,45
281,Apolonia,Ba³dys,1990-05-06,9,9,281,281,1,10
282,Olaf,Pacocha,1986-05-20,10,10,282,282,1,25
283,Adrianna,Pacura,1997-05-20,11,11,283,283,1,25
284,Kazimierz,Satora,1962-07-21,12,12,284,284,1,10
285,Leon,Margas,1969-11-21,13,13,285,285,1,35
286,pan,Antoni,1970-08-27,14,14,286,286,1,40
287,Melania,D¹bal,1963-01-03,15,15,287,287,1,40
288,Ryszard,Filusz,1967-03-06,0,0,288,288,1,45
289,Klara,Nieroda,1962-11-27,1,1,289,289,1,15
290,Aleks,Flieger,1986-07-15,2,2,290,290,1,25
291,Wojciech,Dziechciarz,1984-06-20,3,3,291,291,1,10
292,Ida,Fikus,2004-02-05,4,4,292,292,1,40
293,Marek,Kie³ek,1995-08-18,5,5,293,293,1,5
294,Stefan,Wojsa,2003-10-06,6,6,294,294,1,15
295,Natan,Bernard,1984-09-12,7,7,295,295,1,20
296,pan,Aleksander,1957-12-15,8,8,296,296,1,35
297,Inga,Tyczka,1985-02-07,9,9,297,297,1,10
298,Gustaw,Szóstak,1970-07-21,10,10,298,298,1,0
299,Fryderyk,Glapiak,1990-05-04,11,11,299,299,1,20
300,Józef,Flieger,1984-10-30,12,12,300,300,1,30
301,Anna,Maria,1998-07-02,13,13,301,301,1,10
302,Cezary,Wijata,1976-11-26,14,14,302,302,1,45
303,Kaja,Bancerz,1984-08-22,15,15,303,303,1,25
304,pan,Miko³aj,2004-11-17,0,0,304,304,1,35
305,Olaf,£yp,1962-02-21,1,1,305,305,1,0
306,pani,Dorota,1982-01-23,2,2,306,306,1,35
307,Fabian,Toma,1998-04-27,3,3,307,307,1,45
308,Oliwier,Kwapis,2003-01-30,4,4,308,308,1,15
309,Kacper,Mamcarz,1972-06-30,5,5,309,309,1,0
310,Mariusz,Bobko,2002-01-30,6,6,310,310,1,45
311,Rozalia,Szeszko,1961-11-19,7,7,311,311,1,15
312,Stefan,Duda³a,1984-02-28,8,8,312,312,1,35
313,pani,Julianna,1970-05-03,9,9,313,313,1,0
314,Sonia,Jany,1975-03-27,10,10,314,314,1,15
315,pani,Kalina,1994-10-31,11,11,315,315,1,10
316,pan,Krzysztof,1970-06-20,12,12,316,316,1,5
317,pani,Klara,1968-10-17,13,13,317,317,1,10
318,Kornel,Wawrzkiewicz,1999-01-14,14,14,318,318,1,40
319,Sandra,Dulas,2002-01-10,15,15,319,319,1,35
320,pan,Maksymilian,1975-04-14,0,0,320,320,1,30
321,Bruno,Zyzik,1962-04-13,1,1,321,321,1,5
322,Kazimierz,Mijas,2003-02-13,2,2,322,322,1,20
323,Eliza,Naro¿ny,2003-01-10,3,3,323,323,1,0
324,Jacek,Kolbusz,1980-03-20,4,4,324,324,1,10
325,pani,Julianna,1982-01-13,5,5,325,325,1,35
326,pan,Tymon,1991-09-19,6,6,326,326,1,5
327,pan,Nikodem,1961-10-13,7,7,327,327,1,40
328,Pawe³,Œledzik,1984-12-28,8,8,328,328,1,30
329,Maciej,Klepka,1981-12-22,9,9,329,329,1,30
330,Nataniel,Miecznik,1969-05-31,10,10,330,330,1,10
331,Gustaw,Dyka,1963-07-30,11,11,331,331,1,5
332,Krzysztof,Maciejuk,1963-11-26,12,12,332,332,1,35
333,pan,Daniel,1982-01-14,13,13,333,333,1,25
334,Ewa,Serwach,1957-10-20,14,14,334,334,1,15
335,Patryk,Hajder,1978-11-01,15,15,335,335,1,15
336,Bruno,Piekart,1980-05-10,0,0,336,336,1,20
337,pani,Kamila,1985-11-23,1,1,337,337,1,0
338,Grzegorz,Sabak,1987-07-12,2,2,338,338,1,35
339,pani,Julianna,1962-07-15,3,3,339,339,1,30
340,Marek,Thomas,2004-11-18,4,4,340,340,1,5
341,pan,Mi³osz,1987-07-04,5,5,341,341,1,15
342,Ignacy,£aciak,1963-02-01,6,6,342,342,1,0
343,Maks,Kuban,1998-03-04,7,7,343,343,1,5
344,Ryszard,Kiszczak,1986-09-16,8,8,344,344,1,0
345,Nikodem,Kury³owicz,1997-07-28,9,9,345,345,1,0
346,pan,Przemys³aw,1989-09-11,10,10,346,346,1,30
347,pani,Ada,1999-06-26,11,11,347,347,1,40
348,Tola,P³aneta,1963-06-10,12,12,348,348,1,25
349,Konstanty,Œmieszek,1959-06-18,13,13,349,349,1,20
350,Przemys³aw,Betlej,2002-11-21,14,14,350,350,1,20
351,pan,Tobiasz,1983-05-07,15,15,351,351,1,35
352,pani,Marianna,1986-02-20,0,0,352,352,1,15
353,Kacper,Radke,1959-03-07,1,1,353,353,1,45
354,pan,Tomasz,1960-01-05,2,2,354,354,1,45
355,Filip,Doliwa,1990-07-15,3,3,355,355,1,10
356,pan,Micha³,1973-03-24,4,4,356,356,1,45
357,Tola,Madera,1967-07-11,5,5,357,357,1,15
358,B³a¿ej,Krzy¿ostaniak,1963-05-09,6,6,358,358,1,15
359,Roksana,Fedak,1979-12-23,7,7,359,359,1,40
360,pani,Olga,1974-05-28,8,8,360,360,1,40
361,Juliusz,Wójt,1970-07-01,9,9,361,361,1,45
362,Konrad,Kaszkowiak,1967-04-25,10,10,362,362,1,45
363,pan,Norbert,2004-07-25,11,11,363,363,1,10
364,Witold,Ka³wa,1970-12-03,12,12,364,364,1,30
365,Oliwier,Drewnik,1969-11-30,13,13,365,365,1,10
366,pan,Kacper,1981-02-08,14,14,366,366,1,0
367,Filip,Wojtalik,1979-12-12,15,15,367,367,1,10
368,Kamil,Cader,1990-03-09,0,0,368,368,1,30
369,pan,Kacper,1974-07-01,1,1,369,369,1,25
370,Mateusz,Szlachcic,1960-03-11,2,2,370,370,1,45
371,Dominik,Makoœ,1957-07-01,3,3,371,371,1,30
372,Kacper,Witas,1966-11-30,4,4,372,372,1,25
373,Leonard,Hawrylak,1985-06-14,5,5,373,373,1,25
374,pani,Marika,1993-06-02,6,6,374,374,1,5
375,Dariusz,Kalka,1970-10-19,7,7,375,375,1,5
376,Kajetan,Woszczyna,1972-01-14,8,8,376,376,1,15
377,Gustaw,Chmielak,1984-12-25,9,9,377,377,1,0
378,Jakub,Kurbiel,1961-01-05,10,10,378,378,1,5
379,Sylwia,Dietrich,1983-11-17,11,11,379,379,1,15
380,Eryk,Helman,1986-05-20,12,12,380,380,1,25
381,Miko³aj,Czerniakiewicz,1981-12-08,13,13,381,381,1,0
382,Juliusz,Lemieszek,2004-09-24,14,14,382,382,1,45
383,pani,Monika,1984-07-16,15,15,383,383,1,25
384,pan,Franciszek,1999-09-11,0,0,384,384,1,15
385,Alex,Szarzec,2002-11-14,1,1,385,385,1,0
386,Emil,Linke,1961-11-25,2,2,386,386,1,0
387,Adam,Potyra³a,1977-04-29,3,3,387,387,1,35
388,Maks,Mol,2001-08-24,4,4,388,388,1,15
389,Hubert,Gajownik,1981-06-05,5,5,389,389,1,25
390,Arkadiusz,Sulich,1968-03-10,6,6,390,390,1,45
391,Gaja,Koniec,2002-01-30,7,7,391,391,1,35
392,Kacper,Piekacz,2004-05-22,8,8,392,392,1,35
393,Kacper,Tyniec,1968-04-03,9,9,393,393,1,25
394,Anita,Matulewicz,1970-01-02,10,10,394,394,1,5
395,Grzegorz,Jêdrys,1962-08-10,11,11,395,395,1,5
396,Inga,Mitoraj,1973-09-05,12,12,396,396,1,25
397,Miko³aj,Oœka,1969-03-10,13,13,397,397,1,20
398,pani,Roksana,1982-01-23,14,14,398,398,1,25
399,Przemys³aw,Domian,1993-09-11,15,15,399,399,1,0
400,Malwina,Taranek,1975-02-18,0,0,400,400,1,40
401,Miko³aj,Gosek,1962-05-17,1,1,401,401,1,35
402,Hubert,Sabak,2000-12-27,2,2,402,402,1,5
403,Marcelina,Flisek,1992-08-18,3,3,403,403,1,40
404,Dominik,Kiciak,1994-11-09,4,4,404,404,1,20
405,Szymon,Bik,1998-04-28,5,5,405,405,1,45
406,Marek,Famu³a,1959-03-19,6,6,406,406,1,20
407,Marcel,Kozieja,1979-03-01,7,7,407,407,1,35
408,pan,Kacper,1998-11-07,8,8,408,408,1,10
409,Jacek,S³obodzian,1978-11-29,9,9,409,409,1,5
410,Inga,Bielas,1966-09-01,10,10,410,410,1,5
411,Rados³aw,Golon,2001-03-22,11,11,411,411,1,40
412,Julian,Jakóbik,1985-12-02,12,12,412,412,1,0
413,pani,Angelika,1960-06-28,13,13,413,413,1,15
414,Gabriel,Matela,1984-10-28,14,14,414,414,1,25
415,Anita,¯urawik,1963-07-30,15,15,415,415,1,0
416,Aniela,¯uchowicz,1957-09-09,0,0,416,416,1,15
417,Kajetan,Poczta,1998-01-28,1,1,417,417,1,25
418,pani,Gaja,1966-04-21,2,2,418,418,1,25
419,Julianna,Pacocha,1983-01-23,3,3,419,419,1,40
420,Artur,Tasarz,2002-09-23,4,4,420,420,1,15
421,pan,Oskar,1999-04-01,5,5,421,421,1,25
422,pani,Gaja,1959-05-27,6,6,422,422,1,30
423,Patryk,Bawo³,1968-07-10,7,7,423,423,1,30
424,Damian,Lesisz,2003-04-15,8,8,424,424,1,40
425,Julianna,Bodzak,1977-03-05,9,9,425,425,1,5
426,Dagmara,Pikor,1985-04-10,10,10,426,426,1,25
427,Aleks,Klisz,1987-11-23,11,11,427,427,1,25
428,pan,Przemys³aw,1962-10-23,12,12,428,428,1,20
429,Micha³,Rozynek,1995-05-23,13,13,429,429,1,15
430,pan,Emil,1960-01-11,14,14,430,430,1,15
431,Micha³,Mazik,1999-04-25,15,15,431,431,1,35
432,Jacek,Dzia³a,1999-12-16,0,0,432,432,1,20
433,Ida,Oleksak,1970-11-07,1,1,433,433,1,15
434,Marika,Szymajda,1963-05-24,2,2,434,434,1,35
435,pani,Gaja,1966-01-10,3,3,435,435,1,40
436,Agnieszka,Szarejko,1992-01-13,4,4,436,436,1,45
437,pan,Daniel,1958-12-05,5,5,437,437,1,30
438,Grzegorz,Morka,1992-11-23,6,6,438,438,1,0
439,Jan,Truchan,1974-08-10,7,7,439,439,1,40
440,Dorota,Bojczuk,1960-06-09,8,8,440,440,1,5
